Fighter
1
10
2
3
9
Justin McCully
Justin Salas
Justin Scoggins
Justin Tafa
Justin Willis
Justin Wren
Justine Kish
Jutaro Nakao
Jéssica Andrade
Jéssica Andrade(c)
Júnior Albini
Júnior Assunção
Jędrzejczyk
K. J. Noons
KB Bhullar
Kaan Ofli
Kai Asakura
Kai Kamaka III
Kai Kara-France
Kailin Curran
Kajan Johnson
Kalib Starnes
Kalindra Faria
Kamal Shalorus
Kamaru Usman
Kamaru Usman(c)
Kamuela Kirk
Kanako Murata
Kang Kyung-ho
Karine Gevorgyan
Karine Silva
Karl Roberson
Karl Williams
Karlos Vemola
Karo Parisyan
Karol Rosa
Karolina Kowalkiewicz
Katlyn Cerminara
Katlyn Chookagian
Katsuhisa Fujii
Katsunori Kikuno
Kauê Fernandes
Kay Hansen
Kayla Harrison
Kaynan Kruschewsky
Kazuhiro Nakamura
Kazuki Tokudome
Kazula Vargas
Kazushi Sakuraba
Keigo Kunihara
Keiichiro Yamamiya
Keita Nakamura
Keith Berish
Keith Hackney
Keith Jardine
Keith Mielke
Keith Rockel
Keith Wisniewski
Kelly Dullanty
Kelly Faszholz
Kelvin Gastelum
Ken Shamrock
Ken Shamrock(c)
Ken Stone
Kendall Grove
Kenichi Yamamoto
Kennedy Nzechukwu
Kenny Florian
Kenny Florian(Tie)Marcus Davis(Tie)
Kenny Robertson
Kenny RobertsondefeatsBrock JardineUFC 157
Kerry Schall
Ketlen Souza
Ketlen Vieira
Kevin Aguilar
Kevin Borjas
Kevin Burns
Kevin Casey
Kevin Croom
Kevin Holland
Kevin Jackson
Kevin Jordan
Kevin Jousset
Kevin Lee
Kevin Natividad
Kevin Randleman
Kevin Randleman(c)
Kevin Rosier
Kevin Souza
Kevin Vallejos
KeyArena
Khabib Nurmagomedov
Khabib Nurmagomedov(c)
Khadis Ibragimov
Khalid Murtazaliev
Khalid Taha
Khalil Rountree Jr.
Khama Worthy
Khamzat Chimaev
Khaos Williams
Khusein Askhabov
Kiefer Crosbie
Kiichi Kunimoto
Kim Dong-hyun
Kim Ji-yeon
Kimbo Slice
Kimo Leopoldo
King Green
Kiru Singh Sahota
Kit Cope
Klaudia Syguła
Kleydson Rodrigues
Klidson Abreu
Kody Steele
Koji Kitao
Koji Oishi
Konstantin Erokhin
Kris McCray
Kris Moutinho
Kristian Rothaermel
Kristof Midoux
Kron Gracie
Krzysztof Jotko
Krzysztof Soszynski
Kuniyoshi Hironaka
Kurt Holobaugh
Kurt Pellegrino
Kwan Ho Kwak
Kyacey Uscola
Kyle Bochniak
Kyle Bradley
Kyle Daukaus
Kyle Kingsbury
Kyle Nelson
Kyle Noke
Kyle Prepolec
Kyle Stewart
Kyle Watson
Kyler Phillips
Kyoji Horiguchi
LaVerne Clark
Lance Benoist
Lance Gibson
Lando Vannata
Landon Quiñones
Lara Procópio
Larissa Pacheco
Larry Cureton
Laureano Staropoli
Lauren Mueller
Lauren Murphy
Lavar Johnson
Laverne Clark
Leah Letson
Leah Letson (WFW)
Leandro Issa
Leandro Silva
Lee Chang-ho
Lee Jeong-yeong
Lee Murray
Leigh Remedios
Leo Kuntz
Leomana Martinez
Leon Edwards
Leon Edwards(c)
Leonard Garcia
Leonardo Augusto Guimarães
Leonardo Mafra
Leonardo Morales
Leonardo Santos
Lerone Murphy
Leslie Smith
Levan Makashvili
Lewis Gonzalez
Li Jingliang
Liana Jojua
Liang Na
Liliya Shakirova
Lim Hyun-gyu
Lina Länsberg
Lisa Ellis
Liu Pingyuan
Liudvik Sholinian
Liz Carmouche
Lodune Sincaid
Logan Clark
Loik Radzhabov
Loma Lookboonmee
Lone'er Kavanagh
Loopy Godinez
Lorenz Larkin
Louis Cosce
Louis Gaudinot
Louis Smolka
Lowell Anderson
Luan Chagas
Luan Lacerda
Luana Carolina
Luana Pinheiro
Luana Santos
Lucas Alexander
Lucas Almeida
Lucas Martins
Lucas Rocha
Lucie Pudilová
Lucio Linhares
Luigi Fioravanti
Luigi Vendramini
Luis Gurule
Luis Henrique
Luis Henrique da Silva
Luis Pajuelo
Luis Peña
Luis Peña (LW)
Luis Ramos
Luis Saldaña
Luiz Cane
Luiz Cané
Luiz Dutra Jr.
Luiz Eduardo Garagorri
Luke Barnatt
Luke Caudillo
Luke Cummo
Luke Jumeau
Luke Rockhold
Luke Rockhold(c)
Luke Sanders
Luke Zachrich
Lupita Godinez
Lyman Good
Lyoto Machida
Lyoto Machida(c)
Lívia Renata Souza
MGM Grand Garden Arena
MTS Centre
Mac Danzig
Maciej Jewtuszko
Mackens Semerzier
Mackenzie Dern
Macy Chiasson
Macy Chiasson (WFW)
Mads Burnell
Magnus Cedenblad
Magomed Ankalaev
Magomed Bibulatov
Magomed Gadzhiyasulov
Magomed Mustafaev
Maheshate Hayisaer
Maia Stevenson
Maiquel Falcão
Mairbek Taisumov
Mairon Santos
Makhmud Muradov
Maki Pitolo
Makwan Amirkhani
Malcolm Gordon
Malcolm Wellmaker
Mallory Martin
Mana Martinez
Manchester Evening News Arena
Mandalay Bay Events Center
Mandy Böhm
Manel Kape
Manny Bermudez
Manny Gamburyan
Manolo Zecchini
Manon Fiorot
Mansur Abdul-Malik
Manuel Rodriguez
Manuel Torres
Manvel Gamburyan
MarQuel Mederos
Mara Romero Borella
Marc Diakiese
Marc-André Barriault
Marcel Fortuna
Marcelo Aguiar
Marcelo Golm
Marcelo Guimarães
Marcelo Mello
Marcelo Rojo
Marcin Bandel
Marcin Held
Marcin Prachnio
Marcin Tybura
Marcin Wrzosek
Marcio Cruz
Marco Beltrán
Marco Ruas
Marco Tulio
Marcos Rogério de Lima
Marcos Rosa Mariano
Marcos Vinicius
Marcus Aurelio
Marcus Aurélio
Marcus Bossett
Marcus Brimage
Marcus Davis
Marcus DavisdefeatsPaul TaylorUFC 75
Marcus Jones
Marcus LeVesseur
Marcus McGhee
Marcus Silveira
Maria Oliveira
Maria de Oliveira Neta
Marina Rodriguez
Mario Bautista
Mario Miranda
Mario Neto
Marion Reneau
Mariya Agapova
Mark Bocek
Mark Coleman
Mark Coleman(c)
Mark De La Rosa
Mark Eddiva
Mark Godbeer
Mark Hall
Mark Holst
Mark Hominick
Mark Hughes
Mark Hunt
Mark Kerr
Mark Madsen
Mark Muñoz
Mark Robinson
Mark Scanlon
Mark Schultz
Mark Striegl
Mark Weir
Markus Perez
Markus Perez Echeimberg
Marlon Moraes
Marlon Vera
Marnic Mann
Marquel Mederos
Martin Bravo
Martin Buday
Martin Day
Martin Kampmann
Martin KampmanndefeatsDrew McFedriesUFC 68
Martin KampmanndefeatsThiago AlvesUFC on FX: Alves vs. Kampmann
Martin Sano Jr.
Martin Svensson
Martín Bravo
Marvin Eastman
Marvin Vettori
Maryna Moroz
Masanori Kanehara
Masio Fullen
Mason Jones
Masutatsu Yano
Mateus Mendonça
Mateusz Gamrot
Mateusz Rębecki
Matheus Nicolau
Mats Nilsson
Matt Andersen
Matt Arroyo
Matt ArroyodefeatsJohn KolosciThe Ultimate Fighter 6 Finale
Matt Bessette
Matt Brown
Matt Dwyer
Matt Frevola
Matt Grice
Matt Hamill
Matt Hobar
Matt Horwich
Matt Hughes
Matt Hughes(c)
Matt Lindland
Matt Lucas
Matt Mitrione
Matt Riddle
Matt Sayles
Matt Schnell
Matt Serra
Matt Serra(c)
Matt Van Buren
Matt Veach
Matt Wiman
Matt WimandefeatsPaul SassUFC on Fuel TV: Struve vs. Miocic
Matthew Lopez
Matthew Riddle
Matthew Semelsberger
Maurice Greene
Maurice Smith
Maurice Smith(c)
Maurício Rua
Maurício Rua(c)
Maurício Ruffy
Max Griffin
Max Holloway
Max Holloway(c)
Max Holloway(ic)
Max Rohskopf
Maxim Grishin
Maximo Blanco
Maycee Barber
Mayra Bueno Silva
Megan Anderson
Mehdi Baghdad
Melinda Fábián
Melissa Gatto
Melissa Martinez
Melissa Mullins
Melquizael Costa
Melsik Baghdasaryan
Melton Bowen
Melvin Guillard
Merab Dvalishvili
Merab Dvalishvili(c)
Michael Bisping
Michael Bisping(c)
Michael Chandler
Michael Chiesa
Michael Graves
Michael Hill
Michael Johnson
Michael Kuiper
Michael McBride
Michael McDonald
Michael Morales
Michael Page
Michael Patt
Michael Trizano
Michal Figlak
Michał Figlak
Michał Oleksiejczuk
Micheal Gillmore
Michel Batista
Michel Pereira
Michel Prazeres
Michel Quiñones
Michelle Waterson
Michelle Waterson-Gomez
Michihiro Omigawa
Michinori Tanaka
Mick Parkin
Mickael Lebout
Mickaël Lebout
Mickey Gall
Miesha Tate
Miesha Tate(c)
Miguel Baeza
Miguel Torres
Mike Breeden
Mike Brown
Mike Ciesnolevicz
Mike Davis
Mike De La Torre
Mike Easton
Mike Grundy
Mike Guymon
Mike Jackson
Mike King
Mike Kyle
Mike Lullo
Mike Malott
Mike Massenzio
Mike Mathetha
Mike Nickels
Mike Perry
Mike Pierce
Mike Pyle
Mike Rhodes
Mike Ricci
Mike Rio
Mike Rodríguez
Mike Russow
Mike Santiago
Mike Stumpf
Mike Swick
Mike Van Arsdale
Mike Wessel
Mike Whitehead
Mike Wilkinson
Mike van Arsdale
Mikey Burnett
Milana Dudieva
Miles Johns
Milton Vieira
Mineirinho Arena
Minoki Ichihara
Miranda Granger
Miranda Maverick
Mirko Cro Cop
Mirsad Bektić
Misha Cirkunov
Mitch Clarke
Mitch Gagnon
Mitch Ramirez
Mitch Raposo
Mizuki Inoue
Mizuto Hirota
Modestas Bukauskas
Mohammad Usman
Mohammad Yahya
Mohammed Usman
Mohegan Sun Arena
Molly McCann
Montana De La Rosa
Montel Jackson
Montserrat Rendon
Montserrat Ruiz
Morgan Charrière
Mostapha al-Turk
Moti Horenstein
Motonobu Tezuka
Mounir Lazzez
Movsar Evloev
Muhammad Mokaev
Muhammad Naimov
Muin Gafurov
Murilo Bustamante
Murilo Bustamante(c)
Muslim Salikhov
Myktybek Orolbai
Myles Jury
Márcio Alexandre Jr.
Márcio Cruz
Mário Pinto
Na Liang
Nad Narimani
Nadia Kassem
Nah-Shon Burrell
Nam Phan
Nandor Guelmino
Naoki Inoue
Naoyuki Kotani
Nasrat Haqparast
Nassourdine Imavov
Natan Levy
Nate Diaz
Nate DiazdefeatsJim MillerUFC on Fox: Diaz vs. Miller
Nate Landwehr
Nate Loughran
Nate Maness
Nate Marquardt
Nate Mohr
Nate Quarry
Nate Schroeder
Nathan Coy
Nathan Fletcher
Nathaniel Wood
Nationwide Arena
Natália Silva
Navajo Stirling
Nazareno Malegarie
Nazim Sadykhov
Neil Grove
Neil Magny
Neil Seery
Neil Wain
Nicco Montaño
Nick Agallar
Nick Aguirre
Nick Catone
Nick Denis
Nick Diaz
Nick Fiore
Nick Hein
Nick Klein
Nick Maximov
Nick Osipczak
Nick Pace
Nick Penner
Nick Ring
Nick Roehrick
Nick Sanzo
Nick Serra
Nick Thompson
Nico Musoke
Nicolae Negumereanu
Nicolas Dalby
Nicolle Caliari
Nik Lentz
Nikita Krylov
Niklas Bäckström
Niklas Stolze
Niko Price
Nikolas Motta
Nikolay Veretennikov
Nina Ansaroff
Nina Nunes
Ning Guangyou
Nissen Osterneck
Noad Lahat
Noe Hernandez
Nohelin Hernandez
Nolan Ticman
Nora Cornolle
Nordine Taleb
Norifumi Yamamoto
Norma Dumont
Norman Parke
"Nov 30, 2013"
Nursulton Ruziboev
Nurullo Aliev
Nyamjargal Tumendemberel
Oban Elliott
Ode' Osbourne
Oleg Taktarov
Oli Thompson
Oliver Enkamp
Olivier Aubin-Mercier
Oluwale Bamgbose
Omaha Civic Auditorium
Omar Morales
Omari Akhmedov
Onassis Parungao
Orion Cosce
Orlando Wiet
Oskar Piechota
Ottman Azaitar
Oumar Sy
Ovince Saint Preux
Ozzy Diaz
Pablo Garza
Paddy Holohan
Paddy Pimblett
Paige VanZant
Palms Casino Resort
Pannie Kianzad
Pannie Kianzad (WFW)
Papy Abedi
Park Hyun-sung
Park Jun-yong
Parker Porter
Pascal Krauss
Pat Audinwood
Pat Barry
Pat Healy
Pat Miletich
Pat Miletich(c)
Pat Sabatini
Pat Schilling
Patrick Cummins
Patrick Côté
Patrick Smith
Patrick Walsh
Patrick Williams
Patriot Center
Patrício Pitbull
Paul Bradley
Paul Buentello
Paul Craig
Paul Creighton
Paul Daley
Paul Felder
Paul Georgieff
Paul Herrera
Paul Jones
Paul Kelly
Paul Redmond
Paul Rodriguez
Paul Sass
Paul Taylor
Paul Varelans
Paulo Costa
Paulo Santos
Paulo Thiago
Pawel Pawlak
Paweł Pawlak
Payton Talbott
Pearl Gonzalez
Pedro Falcão
Pedro Munhoz
Pedro Nobre
Pedro Rizzo
Peggy Morgan
Pepsi Center
Per Eklund
Pete Rodriguez
Pete Sell
Pete Spratt
Pete Williams
Peter Barrett
Peter Sobotta
Petr Yan
Petr Yan(c)
Petr Yan(ic)
Phil Baroni
Phil Davis
Phil De Fries
Phil Harris
Phil Hawes
Phil Johns
Philip Rowe
Philipe Lins
Philips Arena
Phillip Miller
Phillipe Nover
Phones 4u Arena
Piera Rodríguez
Piotr Hallmann
Piotr HallmanndefeatsFrancisco TrinaldoUFC Fight Night: Teixeira vs. Bader
Poliana Botelho
Polo Reyes
Polyana Viana
Preston Parsons
Priscila Cachoeira
Prudential Center
Puja Tomar
Punahele Soriano
Quang Le
Quillan Salkilld
Quinn Mulhern
Quinton Jackson
Quinton Jackson(UFC Champion)
Quinton Jackson(c)
Rachael Ostovich
Rafa García
Rafael Alves
Rafael Carino
Rafael Cavalcante
Rafael Estevam
Rafael Fiziev
Rafael Natal
Rafael dos Anjos
Rafael dos Anjos(c)
Rafaello Oliveira
Raffael Cerqueira
Rainy Martinez
Ramazan Emeev
Ramazan Temirov
Rameau Thierry Sokoudjou
Ramiz Brahimaj
Ramon Taveras
Ramona Pascual
Ramsey Nijem
Randa Markos
Randy Brown
Randy Costa
Randy Couture
Randy Couture(c)
Randy Couture(ic)
Rani Yahya
Raoni Barcelos
Raphael Assunção
Raphael Pessoa
Raquel Pennington
Raquel Pennington(c)
Rashad Coulter
Rashad Evans
Rashad Evans(c)
Rashid Magomedov
Raul Rosas Jr.
Raulian Paiva
Ravena Oliveira
Ray Borg
Ray Rodriguez
Ray Wizard
Rayanne dos Santos
Razak Al-Hassan
Reese Andy
Reginaldo Vieira
Rei Tsuruya
Reinier de Ridder
Remco Pardoel
Renan Barão
Renan Barão(c)
Renan Barão(ic)
Renato Moicano
Renato Sobral
Renato Verissimo
Renzo Gracie
Renée Forte
Reuben Duran
Revel Casino Hotel
Rex Holman
Reza Madadi
Reza Nasri
Rhys McKee
Ricardo Abreu
Ricardo Almeida
Ricardo Funch
Ricardo Lamas
Ricardo Ramos
Ricardo Romero
Ricco Rodriguez
Ricco Rodriguez(c)
Rich Attonito
Rich Clementi
Rich Crunkilton
Rich Franklin
Rich Franklin(c)
Richard Walsh
Richardson Moreira
Richie Hightower
Richie Smullen
Richie Vaculik
Rick Davis
Rick Story
Ricky Glenn
Ricky Rainey
Ricky Simón
Ricky Turcios
Riki Fukuda
Rin Nakai
Rinat Fakhretdinov
Rinya Nakamura
Roan Carneiro
Rob Broughton
Rob Emerson
Rob Font
Rob Kimmons
Rob MacDonald
Rob Wilkinson
Rob Yundt
Robbie Lawler
Robbie Lawler(c)
Robbie Peralta
Robelis Despaigne
Robert Bryczek
Robert Drysdale
Robert Lucarelli
Robert Valentin
Robert Whiteford
Robert Whittaker
Robert Whittaker(c)
Roberto Romero
Roberto Sanchez
Roberto Traven
Rocky Lee
Rodney Wallace
Rodolfo Bellato
Rodolfo Rubio
Rodolfo Vieira
Rodrigo Damm
Rodrigo Nascimento
Rodrigo Ruas
Rodrigo de Lima
Roger Bowling
Roger Gracie
Roger Hollett
Roger Huerta
Roger HuertadefeatsClay GuidaThe Ultimate Fighter 6 Finale
Roger Narvaez
Roger Zapata
Rogério Bontorin
Roland Delorme
Roland Payne
Rolando Bedoya
Rolando Delgado
Rolando Dy
Roldan Sangcha-an
Rolles Gracie Jr.
Roman Bogatov
Roman Dolidze
Roman Kopylov
Roman Mitichyan
Roman Salazar
Romie Aram
Ron Faircloth
Ron Stallings
Ron Waterman
Ron van Clief
Ronald Jhun
Ronaldo Rodríguez
Ronaldo Souza
Ronaldo SouzadefeatsChris CamozziUFC on FX: Belfort vs. Rockhold
Ronda Rousey
Ronda Rousey(c)
Ronda RouseydefeatsLiz CarmoucheUFC 157
Rong Zhu
Ronnie Lawrence
Ronny Markes
Rony Jason
Rony Mariano Bezerra
Ronys Torres
Roosevelt Roberts
Roque Martinez
Rory MacDonald
Rory Markham
Rory Singer
Rose Namajunas
Rose Namajunas(c)
Rosi Sexton
Ross Pearson
Ross Pointon
Rostem Akman
Rousimar Palhares
Rousimar PalharesdefeatsMike MassenzioUFC 142
Roxanne Modafferi
Roy Nelson
Royce Alger
Royce Gracie
Royston Wee
Ruan Potts
Rudyard Moncayo
Ruslan Magomedov
Russell Doane
Rustam Khabilov
Ryan Bader
Ryan Benoit
Ryan Couture
Ryan Hall
Ryan Janes
Ryan Jensen
Ryan Jimmo
Ryan LaFlare
Ryan Loder
Ryan MacDonald
Ryan Madigan
Ryan McGillivray
Ryan Parker
Ryan Roberts
Ryan Spann
Ryan Thomas
Ryo Chonan
Sabah Homasi
Sabina Mazo
Saeed Hosseini
Sage Northcutt
Said Nurmagomedov
Saidyokub Kakhramonov
Saimon Oliveira
Saitama Super Arena
Sako Chivitchian
Salim Touahri
Sam Adkins
Sam Alvey
Sam Fulton
Sam Hoger
Sam Hughes
Sam Morgan
Sam Patterson
Sam Sicilia
Sam Stout
Samy Schiavo
Sanae Kikuta
Santiago Ponzinibbio
Saparbek Safarov
Sara McMann
Sarah Alpar
Sarah Frota
Sarah Kaufman
Sarah Moras
Sasha Palatnikov
Satoshi Honma
Scotiabank Saddledome
Scott Adams
Scott Askham
Scott Baker
Scott Bessac
Scott Ferrozzo
Scott Fiedler
Scott Holtzman
Scott Jorgensen
Scott Junk
Scott Morris
Scott Smith
Sean Alvarez
Sean Brady
Sean Daugherty
Sean Gannon
Sean McCorkle
Sean O'Connell
Sean O'Malley
Sean O'Malley(c)
Sean Pierson
Sean Salmon
Sean Sharaf
Sean Sherk
Sean Sherk(c)
Sean Soriano
Sean Spencer
Sean Strickland
Sean Strickland(c)
Sean Woodson
Sedriques Dumas
Seminole Hard Rock Hotel and Casino
Semmy Schilt
Seo Hee Ham
Sergei Pavlovich
Sergey Khandozhko
Sergey Morozov
Serghei Spivac
Sergio Pettis
Serhiy Sidey
Seth Baczynski
Seth Petruzelli
Seung Woo Choi
Sevak Magakian
Shamar Bailey
Shamil Abdurakhimov
Shamil Gamzatov
Shamil Gaziev
Shana Dobson
Shane Burgos
Shane Campbell
Shane Carwin
Shane Carwin(ic)
Shane Howell
Shane Nelson
Shane Primm
Shane Roller
Shane Young
Shane del Rosario
Shanna Young
Shannon Gugerty
Shannon Ross
Sharabutdin Magomedov
Shauna Bannon
Shavkat Rakhmonov
Shawn Jordan
Shayilan Nuerdanbieke
Shayna Baszler
Sheila Gaff
Sheldon Westcott
Sherman Pendergarst
Sheymon Moraes
Shi Ming
Shinsho Anzai
Shonie Carter
Shunichi Shimizu
Sijara Eubanks
Silvana Gómez Juárez
Simeon Thoresen
Sione Latu
Sirwan Kakai
Siyar Bahadurzada
Sleep Train Arena
Soa Palelei
Sodiq Yusuff
Solomon Hutcherson
Song Kenan
Song Yadong
Spencer Fisher
Spike Carlyle
Stanislav Nedkov
Staples Center
Stefan Sekulić
Stefan Struve
Stephan Bonnar
Stephanie Egger
Stephanie Luciano
Stephen Bass
Stephen Thompson
Steve Berger
Steve Bossé
Steve Bruno
Steve Byrnes
Steve Cantwell
Steve Carl
Steve Erceg
Steve Garcia
Steve Jennum
Steve Judson
Steve Kennedy
Steve Lopez
Steve Montgomery
Steve Nelmark
Steve Steinbeiss
Steve Vigneault
Steven Graham
Steven Koslow
Steven Lynch
Steven Nguyen
Steven Peterson
Steven Siler
Stevie Ray
Stewart Nicoll
Stipe Miocic
Stipe Miocic(c)
Su Mudaerji
Sultan Aliev
Suman Mokhtarian
Suman Mokhtarian (FW)
Sung Bin Jo
Syuri Kondo
Sérgio Moraes
Sérgio MoraesdefeatsNeil MagnyUFC 163
T. J. Grant
T.J. Brown
T.J. Dillashaw
T.J. Dillashaw(c)
T.J. Laramie
T.J. O'Brien
TD Garden
TJ Waldburger
TJ WaldburgerdefeatsNick CatoneThe Ultimate Fighter 16 Finale
Tabatha Ricci
Tae Hyun Bang
Tafon Nchukwi
Tagir Ulanbekov
Tai Bowden
Tai Tuivasa
Taila Santos
Tainara Lisboa
Takanori Gomi
Takashi Sato
Takenori Sato
Takeya Mizugaki
Talita Alencar
Talita Bernardo
Tallison Teixeira
Tamdan McCrory
Tamires Vidal
Tank Abbott
Tanner Boser
Tarec Saffiedine
Target Center
Tateki Matsuda
Tatiana Suarez
Tatsuro Taira
Tatsuya Kawajiri
Taylor Lapilus
Te Edwards
Tecia Pennington
Tecia Torres
Tedd Williams
Teemu Packalén
Teila Tuli
Tereza Bledá
Terrance McKinney
Terrence Mitchell
Terrion Ware
Terry Etim
Terry Martin
Teruto Ishihara
Thaddeus Luster
Thales Leites
The Faber Trifecta -Urijah FaberdefeatsIvan MenjivaratUFC 157Scott JorgensenatThe Ultimate Fighter: Team Jones vs. Team Sonnen FinaleMichael McDonaldatUFC on Fox: Johnson vs. Benavidez 2
The Korean ZombiedefeatsDustin PoirierUFC on Fuel TV: The Korean Zombie vs. Poirier
The O2arena
The Odyssey
The Ultimate Fighter: Live Finale
The Ultimate Fighter: Team Carwin vs. Team Nelson Finale
The Ultimate Fighter: Team Couture vs. Team Liddell Finale
The Ultimate Fighter: Team Hughes vs. Team Franklin Finale
The Ultimate Fighter: Team Hughes vs. Team Serra Finale
The Ultimate Fighter: Team Jones vs. Team Sonnen Finale
The Ultimate Fighter: Team Pulver vs. Team Penn Finale
The Ultimate Fighter: Team Rousey vs. Team Tate Finale
Themba Gorimbo
Thiago Alves
Thiago Moisés
Thiago Perpétuo
Thiago Santos
Thiago Silva
Thiago Tavares
Thibault Gouti
Thomas Almeida
Thomas Gifford
Thomas Petersen
Thomas Ramirez
Tiago Trator
Tiequan Zhang
Tiki Ghosn
Tim Boetsch
Tim Credeur
Tim Elliott
Tim Gorman
Tim Hague
Tim Kennedy
Tim Lajcik
Tim McKenzie
Tim Means
Tim Sylvia
Tim Sylvia(c)
Tim Williams
Timothy Cuamba
Timothy Johnson
Timur Valiev
Tina Lähdemäki
Tito Ortiz
Tito Ortiz(c)
Todd Brown
Todd Butler
Todd Duffee
Todd Medina
Tom Aspinall
Tom Aspinall(ic)
Tom Blackledge
Tom Breese
Tom DeBlass
Tom Duquesnoy
Tom Egan
Tom Gallicchio
Tom Lawlor
Tom Murphy
Tom Niinimäki
Tom Nolan
Tom Speer
Tom Watson
Tomasz Drwal
Tommy Hayden
Tony DeSouza
Tony Ferguson
Tony Fryklund
Tony Gravely
Tony Halme
Tony Kelley
Tony Petarra
Tony Sims
Tonya Evinger
Tor Troeng
Tor Troéng
Torrez Finney
Toshiomi Kazama
Townsend Saunders
Toyota Center
Tra Telligman
Tracy Cortez
Travis Browne
Travis Fulton
Travis Lutter
Travis Wiuff
Trent Jenkins
Tresean Gore
Trevin Giles
Trevin Jones
Trevor Peek
Trevor Prangley
Trevor Smith
Trey Ogden
Trey Waters
Tristan Connelly
Troy Mandaloniz
Tsuyoshi Kohsaka
Tsuyoshi Kosaka
Tucker Lutz
Tuco Tokkos
Tulio Palhares
Tyler Diamond
Tyler Toner
Tyron Woodley
Tyron Woodley(c)
Tyrone Roberts
Tyson Griffin
Tyson Nam
Tyson Pedro
U.S. Bank Arena
UFC 142: Aldo vs. Mendes
UFC 143: Diaz vs. Condit
UFC 144: Edgar vs. Henderson
UFC 145: Jones vs. Evans
UFC 146: dos Santos vs. Mir
UFC 147: Silva vs. Franklin II
UFC 148: Silva vs. Sonnen II
UFC 149: Faber vs. Barão
UFC 150: Henderson vs. Edgar II
UFC 151: Jones vs. Henderson
UFC 152: Jones vs. Belfort
UFC 153: Silva vs. Bonnar
UFC 154: St-Pierre vs. Condit
UFC 155: dos Santos vs. Velasquez 2
UFC 156: Aldo vs. Edgar
UFC 157: Rousey vs. Carmouche
UFC 158: St-Pierre vs. Diaz
UFC 159: Jones vs. Sonnen
UFC 160: Velasquez vs. Bigfoot 2
UFC 161: Evans vs. Henderson
UFC 162: Silva vs. Weidman
UFC 163: Aldo vs. Korean Zombie
UFC 164: Henderson vs. Pettis
UFC 165: Jones vs. Gustafsson
UFC 166: Velasquez vs. Dos Santos 3
UFC 167: St-Pierre vs. Hendricks
UFC 168: Weidman vs. Silva 2
UFC 51: Super Saturday
UFC 52: Couture vs Liddell
UFC 53: Heavy Hitters
UFC 54: Boiling Point
UFC 55: Fury
UFC 56: Full Force
UFC 67: All or Nothing
UFC 68: The Uprising
UFC 69: Shootout
UFC 70: Nations Collide
UFC 71: Liddell vs. Jackson
UFC 72: Victory
UFC 73: Stacked
UFC 74: Respect
UFC 75: Champion vs. Champion
UFC 76: Knockout
UFC 77: Hostile Territory
UFC 78: Validation
UFC 79: Nemesis
UFC Fight Night 2
UFC Fight Night: Belfort vs. Henderson
UFC Fight Night: Condit vs. Kampmann 2
UFC Fight Night: Evans vs. Salmon
UFC Fight Night: Hunt vs. Bigfoot
UFC Fight Night: Machida vs. Munoz
UFC Fight Night: Maia vs. Shields
UFC Fight Night: Shogun vs. Sonnen
UFC Fight Night: Stevenson vs. Guillard
UFC Fight Night: Stout vs. Fisher
UFC Fight Night: Teixeira vs. Bader
UFC Fight Night: Thomas vs. Florian
UFC Ultimate Fight Night
UFC on FX: Alves vs. Kampmann
UFC on FX: Belfort vs. Bisping
UFC on FX: Belfort vs. Rockhold
UFC on FX: Browne vs. Bigfoot
UFC on FX: Guillard vs. Miller
UFC on FX: Johnson vs. McCall
UFC on FX: Maynard vs. Guida
UFC on FX: Sotiropoulos vs. Pearson
UFC on Fox: Diaz vs. Miller
UFC on Fox: Evans vs. Davis
UFC on Fox: Henderson vs. Diaz
UFC on Fox: Henderson vs. Melendez
UFC on Fox: Johnson vs. Benavidez 2
UFC on Fox: Johnson vs. Dodson
UFC on Fox: Johnson vs. Moraga
UFC on Fox: Shogun vs. Vera
UFC on Fuel TV: Barão vs. McDonald
UFC on Fuel TV: Franklin vs. Le
UFC on Fuel TV: Gustafsson vs. Silva
UFC on Fuel TV: Korean Zombie vs. Poirier
UFC on Fuel TV: Mousasi vs. Latifi
UFC on Fuel TV: Munoz vs. Weidman
UFC on Fuel TV: Nogueira vs. Werdum
UFC on Fuel TV: Sanchez vs. Ellenberger
UFC on Fuel TV: Silva vs. Stann
UFC on Fuel TV: Struve vs. Miocic
UFC: Fight for the Troops 3
Ulka Sasaki
Ulysses Gomez
Umar Nurmagomedov
United Center
Uran Satybaldiev
Uriah Hall
Urijah Faber
Uros Jurisic
Uroš Medić
Vagner Rocha
Val Woodburn
Valentina Shevchenko
Valentina Shevchenko(c)
Valeri Ignatov
Valmir Lazaro
Valmir Lázaro
Valter Walker
Valérie Létourneau
Vanessa Demopoulos
Vanessa Melo
Vaughan Lee
Vernon Ramos
Vernon White
Veronica Hardy
Veronica Macedo
Viacheslav Borshchev
Vicente Luque
Victor Altamirano
Victor Henry
Victor Hugo
Victor Martinez
Victor Rodriguez
Victor Valimaki
Victoria Dudakova
Victoria Leonardo
Vik Grujic
Viktor Pešta
Viktoriya Dudakova
Vinc Pichel
Vince Cachero
Vince Morales
Vincent Cachero
Vinicius Moreira
Vinicius Oliveira
Vinicius Queiroz
Vinicius Salvador
Vinny Magalhaes
Vinny Magalhães
Virna Jandiroba
Viscardi Andrade
Vitor Belfort
